city_index,bedrooms,bathrooms,sqft,lot_size,year_built,distance_to_center,school_rating,crime_rate,hoa_fee,price
1,5,3,1496.6323784323044,10449.723270704912,1992,1.9782370645774752,6.034460948311723,67.81123389762314,0,1009889.7814396305
4,1,1,1586.7199995315577,7787.430089016365,1993,1.9341128525255655,7.196657617754774,40.0938111190796,0,735399.4491842813
2,3,3,1458.768084525987,3189.8010953129483,1966,5.525061454644858,6.644362489049862,33.950266782839094,100,1217650.993133828
2,2,4,3575.45435438586,6175.669918078957,1981,6.251579167423105,5.918936834222679,32.30550765437654,300,1866108.9428379405
3,4,1,1402.4309098955923,3606.278197391136,2020,3.7429775428362437,6.640625783401928,24.44358944891896,200,1037436.8735001151
3,3,4,558.7938276685034,3864.684590405416,1960,6.663496863504787,6.178023113093444,52.12152949260255,200,643255.9149774106
0,5,1,840.0408174246986,1468.7489984617532,2020,1.9677553477349985,8.883701902733153,23.47870800739241,500,635014.6500262909
1,3,4,2255.581573617261,4284.717045333653,1970,1.5041491948040586,5.309531956044385,51.9899231009551,100,1051892.774008224
1,4,4,2601.871615009878,6362.58572133675,1971,4.813446805403006,6.8862300598356985,36.647539975591776,300,1273560.280022776
4,1,1,1390.9216851762878,4834.945737165649,1951,1.9112726188523663,7.2644502080319295,13.551620777053724,0,714628.909271921
3,5,3,2567.3698017812785,2251.578991878271,1999,1.1697928739710413,7.157715828900038,62.32407325052132,0,1274289.8564928994
1,1,1,2244.9539999055264,1192.4516688292128,1973,2.3734837846894252,6.053165707450972,5.0,0,960583.3234727613
3,2,3,1686.3119214083467,10279.614838701418,1983,6.116278582557367,8.552410901585628,38.77361815615506,300,1035520.9154448234
3,5,4,1643.7322297376786,5812.901882603749,1992,5.117841257796407,3.366674511867866,43.50938053935217,0,1082634.1152744417
1,5,1,1908.522135849392,2939.8270760002843,1996,9.828818224925877,4.859095593163959,5.409279886518753,50,979885.213470551
2,3,1,2326.4734932921847,6154.458649257191,2020,5.340315956746709,7.495354912788737,46.61880630756053,0,1457819.9794307298
4,3,2,2038.3767393570133,10472.965194515218,1991,2.027635158912547,5.179838588536172,29.953181094769818,0,872436.7135822431
2,1,2,1393.9150189207826,6551.155899114738,1963,6.372396525750094,5.092235081338881,36.27221902468769,100,1086086.2016028524
0,5,1,1695.4757717842135,800.0,2002,2.8165838524496905,5.79920662360998,60.1451592226986,0,658520.4971024767
3,1,2,2988.7580728331545,11630.729219967357,1954,3.6945537649852325,5.321535011063153,42.14080182221757,300,1247594.2757202245
2,1,2,1950.7282783777152,800.0,2012,2.8543828449524566,7.455633515865915,34.74155077911882,300,1290793.8176948822
2,3,1,2321.595256129569,4484.970136557919,1971,1.816429975784076,7.856607176443037,37.443106138823715,100,1411858.7092321876
3,1,2,2123.9309923495393,2166.489249917874,2003,19.692664199340165,6.632472995666591,66.6415519121177,50,987099.1550969275
4,1,1,1964.0146463986216,3149.9947250669666,1961,2.5136990585544967,8.081939556540517,46.069198318238605,300,746574.1822770305
1,4,4,1865.2193400090414,5711.024212456594,1980,1.038806447764247,4.420348249701808,26.743558745761014,50,1067413.1115448356
2,4,4,2338.4343751949878,800.0,2001,6.849327482082239,6.613831561417883,32.67524171249311,0,1499765.2874777825
0,2,2,2231.18534118641,4774.386036276027,1995,0.8071460749022112,8.521930228768671,22.148927740182618,0,886485.8044009844
3,4,4,1958.3360868069292,7868.356056853402,1950,3.990828204064635,7.965283705363584,33.22434792092996,50,1114020.578328769
2,4,2,1383.7424846712672,2891.899188531123,1952,7.499563892681182,8.654441120274859,64.11840324394842,100,1119260.4029182221
1,2,4,2031.335283329083,1524.2873501446106,2022,1.6350572808761918,5.614931503091824,37.504994463875384,50,1071949.597633753
3,4,1,1759.7952381191499,4651.737244610645,1989,4.448712860421451,7.87578473662829,19.944806977455173,200,1014782.4741916985
2,3,2,1615.0464531929545,4154.14627487156,2013,3.5917766706206056,5.859835793297523,46.46391149687827,100,1291110.7703521205
2,5,3,3407.2655849796406,3511.9308241638273,1955,2.4825038529154577,7.392729355811223,34.11132943191865,0,1890482.8096134777
2,1,1,876.5692153753034,2029.1348097059658,1986,9.84609416977926,8.466315232973118,48.42115077923422,50,899513.0821084202
1,2,4,2375.10771543449,6297.9614529653045,1992,3.570154228377572,5.308898569113601,36.36401848418133,100,1134849.4561698097
0,2,2,1282.3974334477016,6488.158778604326,2018,6.762850654537423,3.716354629078258,61.679054887329016,0,535080.6837150491
4,2,2,1878.7172936060376,2335.8831638587812,2002,7.897516763324254,9.271348022812589,26.34030997906438,0,791536.9441647982
0,5,2,3341.152511454111,2681.8658884906004,1996,3.8739812233911253,7.232190828308516,22.522566559115187,100,1031343.8924455957
1,4,4,1222.5786031055623,5341.229985014314,1971,2.060453228511737,6.3393806621571125,54.06400586982023,50,918595.9703790157
3,3,1,1365.6764071036418,2587.570854780832,2023,8.01467905660562,6.256989132274341,9.94666339927586,0,943681.4513077528
0,3,4,1789.4917577090398,5446.654956741972,1974,3.996459256806479,3.355712184597003,37.42100659695638,50,703606.7764247577
3,5,4,1291.6698254211828,8670.116321540156,1970,4.292701258864166,6.813096803440574,52.00921310911528,100,948649.5973724326
3,3,4,2330.4338105641805,4850.443296929215,2003,3.4162076020534955,5.704152107426044,7.084055194364922,0,1351911.4346896529
3,2,4,1479.282338362023,1965.9590814018961,2023,7.83640048706319,6.578712273585934,40.96964614677025,200,950784.940826121
1,1,4,2192.405784089602,5980.258743304371,2013,1.8709059569495263,6.545439335952435,17.560771639242795,50,1119187.5201624164
0,2,3,1002.4865209199585,4555.86317620096,1963,4.329434598551679,1.4333617770066382,12.327335150896307,0,511016.08414893795
4,4,2,715.9010987074648,4624.607406271715,2010,2.098134699768672,7.234947585882226,24.010883089409802,200,592466.1152487479
1,3,2,1662.6090126281704,6188.307182196972,1976,3.4073988361675185,6.783454244847895,37.24911279776645,100,863474.1343691844
4,3,4,858.895297177443,6727.593506945815,1966,8.497857474857451,6.984905008678012,29.411866892336917,500,577358.8091254189
0,3,2,2710.9613476592704,5088.755413683261,2019,8.432959549495838,6.2248704086846685,56.60600122581803,0,911580.5050151222
0,5,3,882.1179057030013,4848.299208226791,2020,3.7738534500351393,6.573385057472835,41.2357951055997,50,591506.6448623548
3,5,1,1177.3879873975814,10158.853726183475,1977,5.337631972623224,6.759212623864577,32.66565846524697,100,803087.1965103655
4,1,2,2048.1719312847663,8001.384997268246,1951,5.271658576880037,6.911394625832669,20.351441764565283,300,724678.8473094995
4,1,2,1448.1816299627963,7083.865295162921,1965,2.104787428555146,7.213379302431578,43.361636337601595,200,662973.6961523216
3,2,2,888.9672180794377,5328.014864700491,1990,6.216768669721819,6.9241440886295385,70.88348400157678,100,668277.0752644888
1,5,3,3023.9784960431757,2485.6419102625655,1954,2.27516911120493,9.274593241848434,29.45625253901597,200,1351235.2422972794
4,3,3,1199.0197181042556,7818.465964834984,1966,3.269077801781214,5.410977531767772,31.216723083645924,0,724782.6030539682
3,5,2,1682.2453155020705,5360.735366795054,1961,1.0775035889707079,5.937568092353466,24.08928091760648,100,1062507.1154115554
0,4,1,1674.4844879363818,3557.077465442166,2020,6.892447937961366,9.039434646129273,57.76269039553681,100,686305.0328338303
0,3,3,2226.185491179947,4392.148866030763,1976,7.860157985196169,6.26809610500206,53.90508350054621,0,795179.250738445
4,2,1,2077.4114764026353,2584.5435844046297,1978,5.464589864928815,7.897456787674038,33.3059343659172,0,866678.0651113614
1,2,4,1303.9193773613965,7643.322607464655,1981,4.465502386645422,6.703257307643801,31.014337241250775,0,805945.0018067405
3,1,4,1604.503669534016,6707.592707804464,1950,3.1491887916971804,6.158282245415475,25.84220316482562,0,941200.4157869073
0,3,1,1663.8465398749106,5454.081153820877,1990,7.002699149022565,7.979372334893181,35.66032530821729,0,690970.2624946686
1,2,2,2249.375698919137,4893.036065936825,2017,11.283129749984967,7.277633836091069,55.29818542168579,0,1023346.7594876613
1,2,1,1099.0068510848391,3298.327806875393,2010,2.513463766426734,4.198985243727737,40.622875689243436,100,751772.6583116959
1,1,2,3010.8663340534695,800.0,1968,3.8360209732772192,6.760239752679497,59.31470954729052,50,1116450.0369679239
3,4,1,1344.4899675243335,1467.682758349833,1950,2.0094076402591283,5.007407488439357,29.197583459386074,0,849673.0213280502
4,5,4,1794.750361946044,3143.3866512017757,2007,4.482028594059657,8.406728901879564,5.30924387797198,100,982787.044593305
4,3,1,1104.0063361840548,2767.5840449653674,2012,3.3822361177942546,9.13038506227118,79.08003150124125,0,638003.6670381757
3,3,3,1021.1045930156299,5723.401561540163,2018,4.02634108226077,9.31095829998644,43.2187477086596,50,850969.6631652502
1,5,3,1275.3429545534254,7028.734354933303,1992,7.059702073717957,7.0362702882470325,51.67789183686844,300,811309.9619408505
4,3,1,1217.686069401447,4678.901952747411,1985,8.313904380377522,5.8076485274683645,28.187270321456047,200,614383.7935871814
2,4,4,1551.4457855071016,8522.292337803587,2005,1.7769867948581446,6.982637518738171,19.561852913672794,100,1443718.4916950844
2,3,1,1212.6209827417556,3042.755701033424,2001,5.236380113242845,5.090413194978883,42.32122585579309,100,996794.8206085988
3,3,4,2217.331452776526,4661.157183129305,2006,9.866672940263767,10.0,10.12464498035093,0,1252943.3874221423
3,3,3,1330.209662808975,4872.53205180601,1971,5.97888420904151,8.29153554621998,35.994081082114135,50,1024680.2575586363
4,4,3,1263.7107039288508,7730.4658220860465,2016,2.1389889175120773,6.956789526638017,55.33467185768683,0,734551.2233249765
2,4,4,1564.2186815296388,5264.717705205446,1952,8.088443128637763,7.995573793274854,46.72706064240039,50,1287664.271229253
3,3,2,2395.703327217777,5333.922286395322,1956,6.242186177458195,5.762413812707956,43.82353011892142,300,1086265.3453334232
3,1,2,1928.9257041662395,862.8922124801966,1998,5.863973171138634,4.838062863196318,66.15609068914091,200,990361.5690403426
1,5,1,1740.186282067518,2750.233226973113,1992,3.761307500433659,3.1801199139898557,45.63012835880763,100,996117.8097578137
1,5,4,940.1731380187925,7739.880684243957,1991,5.640530609040479,6.624585142099452,11.433609722051614,100,868296.1490487984
3,1,2,1114.3749240817742,800.0,2017,18.9977229259559,6.187768364375262,37.763949060027194,200,773867.8604963202
0,2,4,1032.954035976226,8357.48163107657,2014,0.9229128052104609,7.278933921639735,68.87976930981989,50,593444.8930662477
1,5,2,2584.110734203408,6249.161222385576,2003,3.244877398772733,6.5196090506674285,35.3584479178964,200,1174352.329527706
3,2,4,2118.3378738789884,3131.1966790906117,1962,3.4686768835832895,7.2108278918630315,67.96144040049441,100,1093791.7305852855
4,5,4,1283.0276946454835,2919.877558981781,1957,0.4520849917285644,7.7166251007431566,55.354661356757546,200,740521.8830929699
2,4,2,1461.3770137046067,9739.888249620768,1960,13.872271167556576,4.309728344474854,33.87286266677294,0,1007594.0441081085
1,5,2,1304.8258942575997,8528.514516198553,1995,2.008470267443412,7.803349565034972,23.792555096767007,50,874938.6100594555
2,1,4,1268.483270171575,4701.398071141256,2002,1.9137342031499205,5.890129619963739,45.098406053822835,50,1155158.10814791
3,3,1,2076.1806187297084,5336.479323630948,2009,1.3094247730195312,7.2763682810885815,59.05750031996433,0,1179686.497051923
2,3,1,1627.478267529412,3384.5465977243193,1957,3.219597146864746,8.033340237241788,16.320422955058707,100,1167904.7744060813
0,5,2,3048.700646578478,5336.959944565263,1970,5.848035593697244,8.043641361531453,41.80581230187596,300,964766.1529760257
2,2,3,2550.215894710199,3315.240778576762,1975,4.257896840996984,6.693729224491323,9.37917756501793,200,1469651.0773313008
2,2,1,2585.6882042800335,4803.64243956455,1996,2.236910943735538,6.767713740010718,34.90613509249009,0,1480188.7910230234
3,1,2,2202.814184968876,9525.823449411855,1953,5.647410177610895,7.837868348035688,15.17900781886437,0,977684.1012750592
4,4,4,1546.4045576956864,4760.964883623935,2012,4.292699930857797,4.2482357593825,48.43353712720205,0,916991.8103725569
4,5,1,2158.6745307177503,2379.945296815933,1955,9.169920841908015,5.07263141757949,29.665030353640468,0,841583.0487424367
3,1,1,1590.7003832828052,1584.0698800375649,1988,2.7389854179201296,6.081114907967121,57.37054408487691,0,909763.7159018315
1,2,2,2778.1656304370176,5317.7943934112,2019,2.5581029304797136,4.5008088835488325,31.89262414529673,0,1206381.3373163317
2,2,1,2042.5676298299522,3097.7621137680244,1964,7.272094180116671,6.092424853942132,30.526416363748034,0,1372111.4118899743
0,5,1,1957.416215161809,5616.50785495634,2000,1.9515137847589126,6.010476579297126,15.77251721689721,0,777284.4608649608
4,3,1,1876.2435974577054,951.2422671786339,1990,1.274747178325091,6.630659879841759,45.86575010176528,0,798529.9609989063
4,2,1,2844.159856416515,6725.625336439705,2010,4.202443381441151,6.414674856339536,47.38151427102305,200,1096583.4438828323
4,2,4,939.7497996979287,2349.5878205174868,1993,5.967790695931751,8.104022794111152,54.096165390988006,500,576968.0074869327
1,3,1,2902.972696601236,5115.743148193347,2012,1.1944702631988033,7.3595070417396675,49.82801993575293,200,1287919.4515464464
1,2,3,1688.3077155275173,4154.241956400071,1979,7.770078067483511,6.393453086843506,46.01904599446744,0,873544.2297861819
4,1,3,956.3106145106093,9295.972405697175,1962,1.090926470149169,6.000106467223199,48.93776739704032,0,639547.6967089946
2,5,3,1348.6741610141664,5428.722933573818,2000,2.84638732873003,6.428662835134278,50.45246799903637,100,1174071.3199872945
3,3,3,809.5156423658503,9863.679870286485,2021,4.279347616758823,6.455208435637036,53.61485235345818,200,930922.5871912654
2,2,2,2192.194047351384,6401.856000156049,1982,9.712797716538772,10.0,17.08641696578381,100,1386839.767890651
2,4,4,1177.0242297920884,8563.514805781197,2010,10.075356208027785,4.313709180873213,33.072729051397566,200,1106950.9230555566
3,4,1,1901.20059972282,4478.004483942698,2014,4.829128660632841,5.1105874353525165,15.654139536498668,50,1098968.345583077
4,1,1,2480.5302180995086,5863.757623725806,1997,3.1936263114379453,4.890611097957509,44.98200612117876,500,844884.5305685459
1,1,4,1396.789842860318,8046.60897254739,2008,3.33323989645308,6.9039075257403955,64.44939250484681,200,875227.0136005885
4,1,1,1639.1377841853646,7262.399871460121,1991,13.055432396406667,6.844510019948304,53.445120452227265,0,613308.7593231999
1,4,1,1017.9800340503906,6327.483195461422,2009,8.718956792527258,5.6403923097590205,30.894211971128712,50,731739.358678143
2,4,1,1566.9857346292815,4180.16291803068,1974,5.4919872321500804,7.844176500681415,47.5812026741495,100,1151352.4096870201
4,4,1,3344.4141751640236,4603.058765483199,1988,4.929212106562434,7.054485296669376,45.234102666334344,0,1108893.3055781547
4,4,1,2266.759898466265,7844.154879008392,1955,4.635884781226962,7.9071504720078565,43.49694484243919,50,843103.8593157378
4,3,3,1641.161748663837,8364.77812183035,1964,0.8820059547265545,8.305181529366376,20.44981262017541,100,898766.567609968
1,3,3,1432.9871782909709,3517.843176800817,1992,0.28436998662296004,3.303432671089067,59.727033895229205,100,865512.4971148892
4,4,1,1774.41996260614,3140.6025641125752,2003,3.6777336594272,7.528425011031895,22.328645267433497,200,830149.107194936
4,2,4,1878.0304513161836,2739.665529324458,1952,1.769161721408303,4.564909291404637,34.49884702851694,0,856729.9888731857
4,5,1,1548.5581757125453,7074.251539325389,1955,4.968564497895402,6.874118936951947,54.38712656947293,300,760576.8146300197
0,5,3,2118.0355174626775,2676.3124448437025,1950,4.7273579474007255,6.390655992308904,34.39875660306442,0,741957.0388271285
3,5,4,1227.9315059637547,7044.008515054368,1988,1.2492991770667963,6.454679372932932,41.189523395186114,300,1018129.525011551
4,5,3,1224.967395009439,6364.225857802532,1974,5.034179974584543,4.6930679994766455,41.7940911572002,0,664555.1518434861
3,2,2,2022.1172742301228,3637.270389085549,1953,5.222891412166289,8.04572980458015,40.988701042856626,50,1034643.0587697759
1,1,1,1098.8149478613614,8909.648284628165,2008,5.1285615288564035,4.564257533958738,41.72582907714639,300,718949.3532204475
3,3,1,2237.410351717524,1344.3527297469332,1989,2.7612213274201216,7.625800417058895,43.20878056830009,0,1041233.0447560042
0,4,4,1791.43163256184,9148.831499396401,1950,5.788592497125128,4.352164416993169,41.120539318360656,200,636117.4886717756
2,4,2,703.254468769672,5797.214660613741,2000,6.031828033312886,6.473215925738921,26.567680157601416,50,945818.6640449757
3,2,1,1865.699475336568,800.0,2017,5.755812774867172,9.206586907358242,16.749366990142132,50,1083484.11693307
2,2,3,788.9120252466033,8979.699089554033,1981,3.5563725243241335,10.0,54.9719340428307,100,1040508.5708032651
3,3,3,2216.017205793397,7430.531260549971,2020,10.519303835175265,4.071921713046077,55.65668126276896,0,1052807.5299524912
1,5,1,1650.7714024496424,3929.470791467405,1980,9.207152926630867,5.443192645725013,45.06210223585118,100,914412.9032169522
3,1,1,2910.650529904092,2588.198586896509,1955,4.472590182499581,5.716008040634048,44.93684262987671,0,1229601.1207331175
3,2,1,2442.787706623564,1077.3331404040368,1959,2.5831297287747095,9.882580375281403,26.27217708254288,100,1176410.262689771
3,2,1,1163.5844962609053,11038.615404525977,1954,2.364307410362036,6.397510051723181,5.0,100,756454.8417951262
1,5,3,587.5560816951495,2691.54531459539,1972,6.113804238298222,8.111996129336207,36.269672862802494,0,674965.4759534346
1,3,1,1346.9392459251758,1841.0285949976856,1978,1.5629303038789317,6.949560701248732,11.53971721532276,0,893804.127278476
1,1,3,1067.2448383017772,5669.797810875374,1982,6.394145206208105,4.70118124549982,42.76599544429235,100,695932.7306640946
2,2,1,2895.442852126256,905.2663330972123,1985,1.384068232163911,3.7102968454225254,59.563587665760096,0,1556636.1463799
2,1,4,1793.8112044319091,2546.1290038886095,2013,3.9924421067806657,5.580362375720448,30.757921561033232,100,1278242.4419713472
1,3,3,2360.0512825099,7487.422985401171,1950,6.085568385597963,9.975309832655133,31.619569002321228,500,1102386.444781884
2,5,2,1628.9814524696485,6160.52648704845,2016,2.442475079391915,6.886419890073996,24.912585713006692,0,1338905.3306499226
1,3,2,1692.1995070316127,4034.0751006515443,1967,7.6787204753732,8.081560939603602,40.66378060911528,50,869972.6552142666
1,5,1,1780.4237864946551,5045.766682328449,2020,3.271175367181943,4.372636157460322,39.50154514441286,300,938612.390828993
3,4,1,2463.923591155468,3893.823674499991,1960,4.24944750787358,6.012167126630882,24.713041645006115,300,1135599.6626356093
4,5,3,1986.9748534047592,4845.005476577401,1957,0.7313855970601407,7.668265885449881,53.68861802376129,0,901812.8315392474
1,2,1,1165.599693914001,3095.4715436008696,1958,1.3508029969939137,4.863249562269503,80.53554709322361,200,609262.9558157172
4,5,3,2773.50848285185,3549.4017011814317,1971,0.7896381877186196,6.40404891300076,57.84788277407419,0,1077675.3570776302
2,2,2,1624.310700608212,3473.304656136418,2019,6.808829310913913,5.180350824607974,38.340936674881334,200,1107020.2914866612
0,3,1,1526.6879256740108,3185.3478703606133,1984,3.1628869723732107,7.739651575880856,38.16186195254032,50,669907.696195558
1,4,3,400.0,7609.7774910412045,1962,8.159090038807355,7.09777481869085,32.29661180430927,0,575128.8853275992
0,2,3,2180.6397546968024,6925.293480032633,1997,0.5191722532560776,7.525078128101701,31.987406008451394,50,849406.6672424086
0,2,3,1860.60758379713,2669.091829022627,1987,5.621715531129713,7.806612553700904,54.372349639422595,0,713744.7615939701
1,1,1,1859.9553939611412,2014.0155186435727,2002,0.7270079748005203,6.15848779519165,55.02560425028239,50,891104.3842265204
2,1,3,1558.305197333509,4606.808392173461,2004,2.233203786421231,8.004847582875891,22.457057345786218,50,1202651.75828888
3,3,4,1454.8692959203304,10388.218995723866,2008,3.943921538519267,5.615227774713407,45.49473118636145,500,995937.479283214
0,5,2,1578.251743901742,2430.736990758631,1961,3.0915004954784058,7.4385801521539525,56.666881163503504,50,757527.7248193319
4,2,4,2077.8965226763676,4596.939025739899,1986,5.130102148527435,3.5435700798557974,34.747269701579896,100,903223.9043898727
1,3,3,2183.4706638200105,5221.801034294155,1996,2.7471993509546406,5.380465716066183,36.82699278150802,0,1124552.6586015024
0,5,2,1661.381046975241,4728.394564887126,1991,3.6449339081462027,9.97370480537244,50.43974014971464,500,667746.4876149022
3,4,4,2369.3624965900553,3854.475314451279,2021,1.9317144182565336,7.416481905095732,50.866268752855184,50,1316699.2006145595
3,1,4,1752.6154913895134,7887.699930496385,2021,6.292890705598238,7.417020329794454,46.43587494388141,0,1053825.3583514045
3,3,1,1497.4641491258067,6136.146557358636,2010,4.589482291448251,5.264156102850963,43.813431328106766,100,985088.8668674846
0,1,4,1919.0493449444186,7114.513309362688,1967,5.581336249408488,4.858684316024975,45.828813907544195,0,726279.4243810225
0,2,1,984.3681489036838,6473.449874165826,1989,4.155960666689102,6.103459753641355,35.834240637229236,0,497185.951212476
1,2,1,1939.6309854475492,7234.870804514967,2009,7.016721332431823,6.399307273058464,23.234259770695484,0,832049.8347516075
2,4,1,874.6907366841771,8961.014582435157,1969,2.785094108923032,9.371700780670313,16.650782873877866,50,962743.2134254944
4,1,2,1183.3638240097416,8327.609916970836,2002,4.431052811900101,8.028409132914256,48.933421450133196,0,694870.8812145931
1,2,4,588.7851559700255,10812.009898989785,1968,20.4044428661128,6.6633918068954765,41.622956278877545,200,569453.1472900367
0,2,3,1694.9298283970995,8043.35320351798,1960,1.6779187020353907,6.598569205904891,46.83279376037655,0,682926.444186866
4,2,3,2765.7802213854566,3326.3830586812333,1967,8.440666928782813,7.637211141133703,27.56681062677177,0,1037651.9754781144
0,4,1,1729.7540033511389,7118.280104514572,2018,15.053285368749117,4.521806201737432,41.53878915627666,0,689837.1748165839
0,2,3,2186.1512276598764,6776.0879474614885,2023,5.934782585294223,3.6179751347992926,41.17960039102326,50,736538.0737412366
2,2,2,3211.3883383874336,9800.737263080471,2013,0.3500391591706783,7.615082121330714,59.18510978091895,0,1833909.478348034
2,3,2,2042.4335088720575,2582.103708309277,1970,1.7469177085956018,6.608018995782687,52.77632397063563,0,1439121.924289198
3,4,2,1340.8727732471866,6394.8777034823415,2007,5.170092868658695,4.5318254078785,28.900592875128744,0,996023.5289652486
4,1,1,1423.4588383584976,3297.3241380826057,1966,4.195170919083466,3.357678728255075,47.56829414019432,500,556363.8287059272
4,5,4,1800.3949249338038,6281.362760250337,1959,10.790399980758892,7.840800195259153,28.79662801288228,0,873380.75696734
1,5,3,1420.2632128434452,4463.133338500702,1969,11.007889617905414,5.717667254697071,5.0,0,905749.1455172878
4,4,2,1465.1478001119408,6198.672010477221,1960,3.978713431353278,7.100391025261169,65.88926593056601,100,715499.8456767641
3,3,1,2391.152345555694,1474.1545347964397,1997,4.18572167459716,6.104359960589644,34.37605369865466,50,1156036.1026892248
0,4,4,2415.693768463327,6983.066203889744,2000,2.917257061440175,6.448641540339049,55.591946764831825,0,821704.2232134137
4,3,2,811.8645107708016,5515.14878796525,1952,5.752676279308123,5.611623914326076,30.07985421359721,300,493010.0998522607
0,2,2,1309.0982892598681,5380.482204429762,1957,2.1389630897734806,6.385234963443983,27.889773510760424,100,555147.549504448
2,2,3,1521.5973678519645,9875.570749618324,1985,3.8686342568358523,7.365609854588811,31.80110701023416,50,1161085.0190909288
3,1,1,2159.4533676991514,4043.7915043304415,1958,2.2624650943544746,6.086407219831664,43.78973986776103,50,1041916.477593944
1,5,3,2485.845353103394,5855.663561929954,2011,4.939404095856218,6.000764658841988,42.64219851013829,200,1205792.7056536593
1,2,4,3421.1807605643303,5250.676747598138,1979,8.109019785287705,7.411306837214989,47.46545042981199,0,1314206.999033239
2,2,2,1520.5960222304032,5495.0979006018315,1980,1.3742296414173574,7.511269848196067,32.55446610365918,300,1096811.4119268863
4,5,1,1550.5627713947827,10554.509761606947,1950,3.692165173241702,4.793764679182972,40.60640608568209,0,711271.8429877686
1,3,1,2153.1420093826287,5159.5177310343715,2001,9.719781445891178,6.456636737223396,27.352432652750295,50,992643.3723242405
3,4,1,1390.6699686270845,3581.8005012793424,2003,11.532788685363021,5.714355785249833,62.03946838773976,0,875988.4189634498
2,2,3,1715.4228831056898,9677.256988618054,2005,2.9355871557649444,6.520576963937008,20.28999038956023,100,1275500.2880900428
0,2,2,1550.9771347298724,4230.7780864025935,1989,2.3452549570693537,8.650950332304426,27.67044049753474,200,631604.352514502
3,4,1,400.0,987.0546319773621,1969,0.2244392822018867,7.038450960519616,33.648636713196005,100,749318.7535888078
4,3,3,1873.9399380909274,3147.890733927872,1955,8.668662277015512,9.746367363434631,75.83397789204813,0,821283.7459677408
2,1,1,1690.5834244183259,1883.5312648928602,1973,8.321364452501111,6.829391794602684,51.502470208745336,200,1070033.8821193485
0,5,2,2562.7386301541396,800.0,1990,4.574313259999823,6.250312236729158,27.196308825601662,300,811798.0509553901
0,3,4,1803.294244521813,4092.462489079664,1958,16.069011448711993,6.4704763009092865,52.33286647156493,0,666772.0787000612
2,4,1,1047.1515130114967,4824.460086816419,1954,4.19337360011644,6.713944774622387,47.73744872095651,0,947915.5757120956
2,2,1,1645.140676212286,7951.319787822266,1966,8.838058514096627,6.984277141931373,44.106167244916286,50,1135762.3359565632
2,3,2,545.3502941180232,6573.504030155163,1955,3.0593058233051478,5.012048968400763,50.43721104077081,200,819817.51651032
1,4,3,1073.4492988802144,6459.585770321666,1951,3.5844901033859182,6.150259712798135,40.87107283243337,0,863521.313755443
2,5,1,2181.3035808917984,2766.9749870057008,1985,5.154173838318314,5.413405834646465,42.56196590860876,0,1397965.0032458047
1,2,4,1651.595736027802,7212.333154910288,2005,2.2835948789680067,8.044433075715501,16.706088309377503,100,1093986.3980391358
3,4,1,2353.5049436988393,8478.082090996837,1986,7.3670346810086,3.611497062775232,61.64648399792772,200,1090838.6799529816
3,5,4,619.8646494731713,5986.427228865401,1956,4.6858261957343394,6.735354527181443,33.28742370573491,0,768617.940207746
3,4,3,1654.523161605748,6056.293840744813,1975,0.9165510095456729,4.222745318806308,21.44161360184092,100,1014943.3544683873
0,1,1,1514.6925009673287,1838.2692507500533,1952,8.96903712693945,7.148357007838855,32.435145633561646,200,492498.1840608896
4,1,1,2373.5091495679235,7636.089519013319,1996,2.1369471022889064,5.901642643782758,33.03918460480647,0,928422.7200342382
0,2,1,2203.6576608999735,9452.076371903548,1967,2.303872049882804,3.774808150602433,27.981469029176587,0,728169.6443074975
4,1,2,2185.3512900529786,5807.380997617093,1978,3.568712034710489,7.913345834369002,51.66474849935884,0,784301.439358973
0,4,2,2724.846022850461,3514.106804081288,2016,5.8555936667809565,2.725419210855356,54.612896804991095,100,903613.6758917797
2,5,3,1579.1477344280602,4595.012860030393,1993,5.371829104789553,6.452870771898911,10.612008588170546,100,1383689.4937200742
0,3,2,2601.0485011804312,3948.948212468531,2006,10.841108759247398,7.536785764295355,32.27836135196475,200,769809.8516318181
0,3,3,1173.4763094721584,4098.875867099264,1975,5.1939046132260875,8.565097569588378,33.35342945969013,50,655527.3885200297
3,4,2,1151.4733501405835,6619.957659235148,2018,1.2706462284591655,4.084764803620357,37.41781960646022,0,1001308.162434105
3,3,2,2251.6479428990033,5698.660279175855,2002,1.915287092790095,5.725964218858245,65.59475515873623,50,1080999.440349331
0,3,2,897.155556954719,7509.841514928422,1988,1.177251765700207,8.125479541461566,27.796320233672148,50,570965.8818906524
4,3,2,2143.6593770513746,5927.256361945552,1992,1.1590028579042548,8.226861054438807,63.43618208030672,100,892714.7873480958
1,2,4,1860.7879162327956,2839.780065054543,1996,3.275355583357734,8.421115281276762,37.80685589555534,300,1055164.8953557306
1,1,1,2443.111637192924,3748.269940376524,1961,8.567622432312028,10.0,63.57591551289817,50,970883.9905520636
1,3,2,1764.3336210270663,3592.8973180303583,1968,4.667935307293624,5.736960678904175,35.33564569533621,100,871421.3198512258
2,5,4,1833.6293677773162,4533.824808453871,2000,6.00526113143348,7.05857286515583,33.578774479298,0,1454294.7547989022
0,1,3,2105.5589957549437,9486.784228536471,1982,7.288266294884393,5.981203249598489,39.66043998184756,100,787661.7981324438
